USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2953,1928,3483,3469,1886,2878,515
2972,1919,3506,3516,1862,2897,503
2977,1909,3516,3502,1872,2846,515
2996,1900,3525,3483,1862,2892,503
3000,1914,3539,3520,1900,2888,515
2963,1895,3506,3520,1862,2888,515
2958,1900,3520,3516,1844,2907,515
2972,1900,3506,3511,1844,2860,515
2977,1905,3502,3520,1862,2897,503
2991,1900,3571,3483,1872,2874,503
2968,1909,3520,3473,1881,2869,515
2986,1923,3511,3483,1840,2888,515
2982,1905,3511,3469,1849,2855,503
2958,1900,3534,3502,1853,2864,515
2958,1905,3544,3469,1886,2892,503
2953,1919,3520,3483,1900,2888,503
2996,1919,3553,3502,1877,2878,503
2972,1928,3530,3464,1886,2874,515
2958,1942,3502,3525,1849,2869,515
2958,1891,3549,3492,1862,2888,515
2986,1933,3544,3492,1867,2878,515
2949,1928,3544,3483,1877,2860,515
2963,1900,3506,3483,1877,2869,515
2972,1895,3492,3516,1895,2874,515
2944,1909,3530,3492,1886,2869,503
2925,1891,3520,3502,1862,2878,515
2953,1895,3543,3478,1886,2874,503
2949,1895,3506,3492,1849,2878,515
2944,1886,3520,3492,1844,2860,515
3005,1923,3539,3492,1848,2874,515
2972,1909,3530,3459,1877,2911,515
2972,1891,3520,3516,1886,2841,515
2963,1905,3553,3520,1881,2874,515
2930,1919,3544,3506,1862,2869,515
2958,1905,3543,3483,1909,2864,515
2963,1891,3516,3516,1848,2864,515
2972,1909,3544,3502,1862,2892,515
2991,1905,3502,3492,1862,2836,515
2982,1909,3534,3488,1872,2874,515
2939,1905,3543,3506,1872,2869,515
